"conflictid_new"|"conflict_type"|"year"|"conflict_country"|"ai_prev"|"hrw_prev"|"state_prev"|"actor_type"|"actor"
354|"intra"|2010|"Turkey"|0|0|0|3|"Rebels"
354|"intra"|2011|"Turkey"|0|0|0|3|"Rebels"
354|"intra"|2012|"Turkey"|0|0|0|3|"Rebels"
354|"intra"|2013|"Turkey"|NA|0|0|3|"Rebels"
354|"intra"|2014|"Turkey"|0|0|0|3|"Rebels"
354|"intra"|2015|"Turkey"|0|0|0|3|"Rebels"
362|"intra"|1989|"Comoros"|0|NA|0|1|"Government"
362|"intra"|1990|"Comoros"|0|NA|0|1|"Government"
362|"intra"|1991|"Comoros"|0|NA|0|1|"Government"
362|"intra"|1992|"Comoros"|0|NA|0|1|"Government"
362|"intra"|1993|"Comoros"|0|NA|0|1|"Government"
362|"intra"|1994|"Comoros"|0|NA|0|1|"Government"
362|"intra"|1989|"Comoros"|0|NA|0|3|"Rebels"
362|"intra"|1990|"Comoros"|0|NA|0|3|"Rebels"
362|"intra"|1991|"Comoros"|0|NA|0|3|"Rebels"
362|"intra"|1992|"Comoros"|0|NA|0|3|"Rebels"
362|"intra"|1993|"Comoros"|0|NA|0|3|"Rebels"
362|"intra"|1994|"Comoros"|0|NA|0|3|"Rebels"
363|"intra"|1996|"Ethiopia"|0|0|0|1|"Government"
363|"intra"|1997|"Ethiopia"|0|0|0|1|"Government"
363|"intra"|1998|"Ethiopia"|0|0|0|1|"Government"
363|"intra"|1999|"Ethiopia"|0|0|0|1|"Government"
363|"intra"|2000|"Ethiopia"|0|0|0|1|"Government"
363|"intra"|2001|"Ethiopia"|0|0|0|1|"Government"
363|"intra"|1996|"Ethiopia"|0|0|0|3|"Rebels"
363|"intra"|1997|"Ethiopia"|0|0|0|3|"Rebels"
363|"intra"|1998|"Ethiopia"|0|0|0|3|"Rebels"
363|"intra"|1999|"Ethiopia"|0|0|0|3|"Rebels"
363|"intra"|2000|"Ethiopia"|0|0|0|3|"Rebels"
363|"intra"|2001|"Ethiopia"|0|0|0|3|"Rebels"
364|"intra"|1989|"India"|0|NA|0|1|"Government"
364|"intra"|1990|"India"|2|2|1|1|"Government"
364|"intra"|1991|"India"|1|2|1|1|"Government"
364|"intra"|1992|"India"|1|1|1|1|"Government"
364|"intra"|1993|"India"|1|1|1|1|"Government"
364|"intra"|1994|"India"|2|1|1|1|"Government"
364|"intra"|1995|"India"|0|1|1|1|"Government"
364|"intra"|1996|"India"|1|1|0|1|"Government"
364|"intra"|1997|"India"|2|1|2|1|"Government"
364|"intra"|1998|"India"|0|1|2|1|"Government"
364|"intra"|1999|"India"|0|0|2|1|"Government"
364|"intra"|2000|"India"|0|0|2|1|"Government"
364|"intra"|2001|"India"|0|0|2|1|"Government"
364|"intra"|2002|"India"|0|0|2|1|"Government"
364|"intra"|2003|"India"|0|NA|2|1|"Government"
364|"intra"|2004|"India"|1|0|2|1|"Government"
364|"intra"|2005|"India"|1|0|2|1|"Government"
364|"intra"|2006|"India"|0|0|2|1|"Government"
364|"intra"|2007|"India"|0|0|2|1|"Government"
364|"intra"|2008|"India"|0|0|2|1|"Government"
364|"intra"|2009|"India"|1|0|1|1|"Government"
364|"intra"|2010|"India"|0|0|0|1|"Government"
364|"intra"|2011|"India"|0|0|0|1|"Government"
364|"intra"|2012|"India"|0|0|0|1|"Government"
364|"intra"|2013|"India"|NA|0|0|1|"Government"
364|"intra"|2014|"India"|0|0|0|1|"Government"
364|"intra"|2015|"India"|0|0|0|1|"Government"
364|"intra"|1989|"India"|0|NA|0|3|"Rebels"
364|"intra"|1990|"India"|0|1|0|3|"Rebels"
364|"intra"|1991|"India"|0|1|0|3|"Rebels"
364|"intra"|1992|"India"|1|1|0|3|"Rebels"
364|"intra"|1993|"India"|0|1|0|3|"Rebels"
364|"intra"|1994|"India"|0|0|1|3|"Rebels"
364|"intra"|1995|"India"|0|0|0|3|"Rebels"
364|"intra"|1996|"India"|0|0|0|3|"Rebels"
364|"intra"|1997|"India"|0|0|0|3|"Rebels"
364|"intra"|1998|"India"|0|0|0|3|"Rebels"
364|"intra"|1999|"India"|0|0|1|3|"Rebels"
364|"intra"|2000|"India"|0|0|1|3|"Rebels"
364|"intra"|2001|"India"|0|0|1|3|"Rebels"
364|"intra"|2002|"India"|0|0|1|3|"Rebels"
364|"intra"|2003|"India"|0|NA|1|3|"Rebels"
364|"intra"|2004|"India"|0|0|1|3|"Rebels"
364|"intra"|2005|"India"|0|0|1|3|"Rebels"
364|"intra"|2006|"India"|0|0|0|3|"Rebels"
364|"intra"|2007|"India"|0|0|0|3|"Rebels"
364|"intra"|2008|"India"|0|0|0|3|"Rebels"
364|"intra"|2009|"India"|0|0|0|3|"Rebels"
364|"intra"|2010|"India"|0|0|0|3|"Rebels"
364|"intra"|2011|"India"|0|0|0|3|"Rebels"
364|"intra"|2012|"India"|0|0|0|3|"Rebels"
364|"intra"|2013|"India"|NA|0|0|3|"Rebels"
364|"intra"|2014|"India"|0|0|0|3|"Rebels"
364|"intra"|2015|"India"|0|0|0|3|"Rebels"
365|"intra"|1990|"India"|1|NA|1|1|"Government"
365|"intra"|1991|"India"|2|2|2|1|"Government"
365|"intra"|1992|"India"|0|0|1|1|"Government"
365|"intra"|1993|"India"|0|0|0|1|"Government"
365|"intra"|1994|"India"|0|0|0|1|"Government"
365|"intra"|1995|"India"|0|0|0|1|"Government"
365|"intra"|1996|"India"|0|0|0|1|"Government"
365|"intra"|1997|"India"|0|1|0|1|"Government"
365|"intra"|1998|"India"|0|0|0|1|"Government"
365|"intra"|1999|"India"|0|0|0|1|"Government"
365|"intra"|2000|"India"|0|0|0|1|"Government"
365|"intra"|2001|"India"|0|0|0|1|"Government"
365|"intra"|2002|"India"|0|0|0|1|"Government"
365|"intra"|2003|"India"|0|NA|0|1|"Government"
365|"intra"|2004|"India"|0|0|0|1|"Government"
365|"intra"|2005|"India"|0|0|1|1|"Government"
365|"intra"|2006|"India"|0|0|0|1|"Government"
365|"intra"|2007|"India"|0|0|0|1|"Government"
365|"intra"|2008|"India"|0|0|0|1|"Government"
365|"intra"|2009|"India"|0|0|0|1|"Government"
365|"intra"|2010|"India"|0|0|0|1|"Government"
365|"intra"|2011|"India"|0|0|0|1|"Government"
365|"intra"|2012|"India"|0|0|0|1|"Government"
365|"intra"|2013|"India"|NA|0|0|1|"Government"
365|"intra"|2014|"India"|0|0|0|1|"Government"
365|"intra"|2015|"India"|0|0|0|1|"Government"
365|"intra"|1990|"India"|0|NA|0|3|"Rebels"
365|"intra"|1991|"India"|0|0|0|3|"Rebels"
365|"intra"|1992|"India"|0|0|0|3|"Rebels"
365|"intra"|1993|"India"|0|0|0|3|"Rebels"
365|"intra"|1994|"India"|0|0|0|3|"Rebels"
365|"intra"|1995|"India"|0|0|0|3|"Rebels"
365|"intra"|1996|"India"|0|0|0|3|"Rebels"
365|"intra"|1997|"India"|0|0|0|3|"Rebels"
365|"intra"|1998|"India"|0|0|0|3|"Rebels"
365|"intra"|1999|"India"|0|0|0|3|"Rebels"
365|"intra"|2000|"India"|0|0|0|3|"Rebels"
365|"intra"|2001|"India"|0|0|0|3|"Rebels"
365|"intra"|2002|"India"|0|0|0|3|"Rebels"
365|"intra"|2003|"India"|0|NA|0|3|"Rebels"
365|"intra"|2004|"India"|0|0|0|3|"Rebels"
365|"intra"|2005|"India"|0|0|0|3|"Rebels"
365|"intra"|2006|"India"|0|0|0|3|"Rebels"
365|"intra"|2007|"India"|0|0|0|3|"Rebels"
365|"intra"|2008|"India"|0|0|0|3|"Rebels"
365|"intra"|2009|"India"|0|0|0|3|"Rebels"
365|"intra"|2010|"India"|0|0|0|3|"Rebels"
365|"intra"|2011|"India"|0|0|0|3|"Rebels"
365|"intra"|2012|"India"|0|0|0|3|"Rebels"
365|"intra"|2013|"India"|NA|0|0|3|"Rebels"
365|"intra"|2014|"India"|0|0|0|3|"Rebels"
365|"intra"|2015|"India"|0|0|0|3|"Rebels"
366|"intra"|1990|"Indonesia"|1|0|0|1|"Government"
366|"intra"|1991|"Indonesia"|1|0|0|1|"Government"
366|"intra"|1992|"Indonesia"|0|0|0|1|"Government"
366|"intra"|1993|"Indonesia"|0|0|0|1|"Government"
366|"intra"|1994|"Indonesia"|0|0|0|1|"Government"
366|"intra"|1995|"Indonesia"|0|0|0|1|"Government"
366|"intra"|1996|"Indonesia"|1|0|1|1|"Government"
366|"intra"|1999|"Indonesia"|0|0|1|1|"Government"
366|"intra"|2000|"Indonesia"|1|0|0|1|"Government"
366|"intra"|2001|"Indonesia"|0|0|0|1|"Government"
366|"intra"|2002|"Indonesia"|0|0|2|1|"Government"
366|"intra"|2003|"Indonesia"|1|0|2|1|"Government"
366|"intra"|2004|"Indonesia"|0|0|1|1|"Government"
366|"intra"|2005|"Indonesia"|0|0|1|1|"Government"
366|"intra"|2006|"Indonesia"|0|0|0|1|"Government"
366|"intra"|2007|"Indonesia"|0|0|0|1|"Government"
366|"intra"|2008|"Indonesia"|0|0|0|1|"Government"
366|"intra"|2009|"Indonesia"|0|0|0|1|"Government"
366|"intra"|2010|"Indonesia"|0|0|0|1|"Government"
366|"intra"|1990|"Indonesia"|0|0|0|3|"Rebels"
366|"intra"|1991|"Indonesia"|0|0|0|3|"Rebels"
366|"intra"|1992|"Indonesia"|0|0|0|3|"Rebels"
366|"intra"|1993|"Indonesia"|0|0|0|3|"Rebels"
366|"intra"|1994|"Indonesia"|0|0|0|3|"Rebels"
366|"intra"|1995|"Indonesia"|0|0|0|3|"Rebels"
366|"intra"|1996|"Indonesia"|0|0|0|3|"Rebels"
366|"intra"|1999|"Indonesia"|0|0|0|3|"Rebels"
366|"intra"|2000|"Indonesia"|0|0|0|3|"Rebels"
366|"intra"|2001|"Indonesia"|0|0|0|3|"Rebels"
366|"intra"|2002|"Indonesia"|0|0|1|3|"Rebels"
366|"intra"|2003|"Indonesia"|0|0|0|3|"Rebels"
366|"intra"|2004|"Indonesia"|0|0|0|3|"Rebels"
366|"intra"|2005|"Indonesia"|0|0|0|3|"Rebels"
366|"intra"|2006|"Indonesia"|0|0|0|3|"Rebels"
366|"intra"|2007|"Indonesia"|0|0|0|3|"Rebels"
366|"intra"|2008|"Indonesia"|0|0|0|3|"Rebels"
366|"intra"|2009|"Indonesia"|0|0|0|3|"Rebels"
366|"intra"|2010|"Indonesia"|0|0|0|3|"Rebels"
367|"intra"|1989|"Panama"|0|0|0|1|"Government"
367|"intra"|1990|"Panama"|0|NA|0|1|"Government"
367|"intra"|1991|"Panama"|0|0|0|1|"Government"
367|"intra"|1992|"Panama"|0|NA|0|1|"Government"
367|"intra"|1993|"Panama"|0|NA|0|1|"Government"
367|"intra"|1994|"Panama"|0|NA|0|1|"Government"
367|"intra"|1989|"Panama"|0|0|0|3|"Rebels"
367|"intra"|1990|"Panama"|0|NA|0|3|"Rebels"
367|"intra"|1991|"Panama"|0|0|0|3|"Rebels"
367|"intra"|1992|"Panama"|0|NA|0|3|"Rebels"
367|"intra"|1993|"Panama"|0|NA|0|3|"Rebels"
367|"intra"|1994|"Panama"|0|NA|0|3|"Rebels"
368|"inter"|1989|"Panama"|0|0|0|1|"Panama"
368|"inter"|1990|"Panama"|0|NA|0|1|"Panama"
368|"inter"|1991|"Panama"|0|0|0|1|"Panama"
368|"inter"|1992|"Panama"|0|NA|0|1|"Panama"
368|"inter"|1993|"Panama"|0|NA|0|1|"Panama"
368|"inter"|1994|"Panama"|0|NA|0|1|"Panama"
368|"inter"|1989|"Panama"|0|0|NA|1|"United States"
368|"inter"|1990|"Panama"|0|NA|NA|1|"United States"
368|"inter"|1991|"Panama"|0|0|NA|1|"United States"
368|"inter"|1992|"Panama"|0|0|NA|1|"United States"
368|"inter"|1993|"Panama"|0|0|NA|1|"United States"
368|"inter"|1994|"Panama"|0|0|NA|1|"United States"
369|"intra"|1989|"Papua New Guinea"|0|NA|0|1|"Government"
369|"intra"|1990|"Papua New Guinea"|0|0|0|1|"Government"
369|"intra"|1991|"Papua New Guinea"|NA|0|0|1|"Government"
369|"intra"|1992|"Papua New Guinea"|0|0|0|1|"Government"
369|"intra"|1993|"Papua New Guinea"|NA|0|0|1|"Government"
369|"intra"|1994|"Papua New Guinea"|1|0|0|1|"Government"
369|"intra"|1995|"Papua New Guinea"|NA|0|0|1|"Government"
369|"intra"|1996|"Papua New Guinea"|NA|0|0|1|"Government"
369|"intra"|1997|"Papua New Guinea"|1|0|0|1|"Government"
369|"intra"|1998|"Papua New Guinea"|NA|0|0|1|"Government"
369|"intra"|1999|"Papua New Guinea"|NA|0|0|1|"Government"
369|"intra"|2000|"Papua New Guinea"|NA|0|0|1|"Government"
369|"intra"|2001|"Papua New Guinea"|NA|0|0|1|"Government"
369|"intra"|1989|"Papua New Guinea"|0|NA|0|3|"Rebels"
369|"intra"|1990|"Papua New Guinea"|0|0|0|3|"Rebels"
369|"intra"|1991|"Papua New Guinea"|NA|0|0|3|"Rebels"
369|"intra"|1992|"Papua New Guinea"|1|0|0|3|"Rebels"
369|"intra"|1993|"Papua New Guinea"|NA|0|0|3|"Rebels"
369|"intra"|1994|"Papua New Guinea"|0|0|0|3|"Rebels"
369|"intra"|1995|"Papua New Guinea"|NA|0|1|3|"Rebels"
369|"intra"|1996|"Papua New Guinea"|NA|0|0|3|"Rebels"
369|"intra"|1997|"Papua New Guinea"|0|0|0|3|"Rebels"
369|"intra"|1998|"Papua New Guinea"|NA|0|0|3|"Rebels"
369|"intra"|1999|"Papua New Guinea"|NA|0|0|3|"Rebels"
369|"intra"|2000|"Papua New Guinea"|NA|0|0|3|"Rebels"
369|"intra"|2001|"Papua New Guinea"|NA|0|0|3|"Rebels"
370|"intra"|1989|"Romania"|NA|0|0|1|"Government"
370|"intra"|1990|"Romania"|NA|NA|0|1|"Government"
370|"intra"|1991|"Romania"|NA|0|0|1|"Government"
370|"intra"|1992|"Romania"|NA|NA|0|1|"Government"
370|"intra"|1993|"Romania"|0|0|0|1|"Government"
370|"intra"|1994|"Romania"|0|0|0|1|"Government"
370|"intra"|1989|"Romania"|NA|0|0|3|"Rebels"
370|"intra"|1990|"Romania"|NA|NA|0|3|"Rebels"
370|"intra"|1991|"Romania"|NA|0|0|3|"Rebels"
370|"intra"|1992|"Romania"|NA|NA|0|3|"Rebels"
370|"intra"|1993|"Romania"|0|0|0|3|"Rebels"
370|"intra"|1994|"Romania"|0|0|0|3|"Rebels"
371|"inter"|1990|"Kuwait"|2|2|1|1|"Iraq"
371|"inter"|1991|"Kuwait"|0|0|2|1|"Iraq"
371|"inter"|1992|"Kuwait"|0|0|0|1|"Iraq"
371|"inter"|1993|"Kuwait"|0|0|0|1|"Iraq"
371|"inter"|1994|"Kuwait"|0|0|0|1|"Iraq"
371|"inter"|1995|"Kuwait"|0|0|0|1|"Iraq"
371|"inter"|1996|"Kuwait"|0|0|0|1|"Iraq"
371|"inter"|1990|"Kuwait"|0|0|0|1|"Kuwait"
371|"inter"|1991|"Kuwait"|0|1|0|1|"Kuwait"
371|"inter"|1992|"Kuwait"|0|0|0|1|"Kuwait"
371|"inter"|1993|"Kuwait"|0|0|0|1|"Kuwait"
371|"inter"|1994|"Kuwait"|0|0|0|1|"Kuwait"
371|"inter"|1995|"Kuwait"|0|0|0|1|"Kuwait"
371|"inter"|1996|"Kuwait"|0|0|0|1|"Kuwait"
372|"intra"|1990|"Mali"|1|NA|0|1|"Government"
372|"intra"|1991|"Mali"|0|NA|0|1|"Government"
372|"intra"|1992|"Mali"|0|NA|0|1|"Government"
372|"intra"|1993|"Mali"|0|NA|0|1|"Government"
372|"intra"|1994|"Mali"|0|NA|0|1|"Government"
372|"intra"|1995|"Mali"|0|NA|0|1|"Government"
372|"intra"|1996|"Mali"|0|NA|0|1|"Government"
372|"intra"|1997|"Mali"|0|NA|0|1|"Government"
372|"intra"|1998|"Mali"|0|NA|0|1|"Government"
372|"intra"|1999|"Mali"|0|NA|0|1|"Government"
372|"intra"|2007|"Mali"|0|NA|0|1|"Government"
372|"intra"|2008|"Mali"|0|NA|0|1|"Government"
372|"intra"|2009|"Mali"|0|NA|0|1|"Government"
372|"intra"|2010|"Mali"|0|NA|0|1|"Government"
372|"intra"|2011|"Mali"|0|NA|0|1|"Government"
372|"intra"|2012|"Mali"|0|0|0|1|"Government"
372|"intra"|2013|"Mali"|0|0|0|1|"Government"
372|"intra"|2014|"Mali"|0|1|0|1|"Government"
372|"intra"|2015|"Mali"|0|0|0|1|"Government"
372|"intra"|1990|"Mali"|0|NA|0|3|"Rebels"
372|"intra"|1991|"Mali"|0|NA|0|3|"Rebels"
372|"intra"|1992|"Mali"|0|NA|0|3|"Rebels"
372|"intra"|1993|"Mali"|0|NA|0|3|"Rebels"
372|"intra"|1994|"Mali"|0|NA|0|3|"Rebels"
372|"intra"|1995|"Mali"|0|NA|0|3|"Rebels"
372|"intra"|1996|"Mali"|0|NA|0|3|"Rebels"
372|"intra"|1997|"Mali"|0|NA|0|3|"Rebels"
372|"intra"|1998|"Mali"|0|NA|0|3|"Rebels"
372|"intra"|1999|"Mali"|0|NA|0|3|"Rebels"
372|"intra"|2007|"Mali"|0|NA|0|3|"Rebels"
372|"intra"|2008|"Mali"|0|NA|0|3|"Rebels"
372|"intra"|2009|"Mali"|0|NA|0|3|"Rebels"
372|"intra"|2010|"Mali"|0|NA|0|3|"Rebels"
372|"intra"|2011|"Mali"|0|NA|0|3|"Rebels"
372|"intra"|2012|"Mali"|2|2|3|3|"Rebels"
372|"intra"|2013|"Mali"|2|0|1|3|"Rebels"
372|"intra"|2014|"Mali"|0|0|1|3|"Rebels"
372|"intra"|2015|"Mali"|0|0|1|3|"Rebels"
373|"intra"|1994|"Niger"|0|NA|0|1|"Government"
373|"intra"|1995|"Niger"|0|NA|0|1|"Government"
373|"intra"|1996|"Niger"|0|NA|0|1|"Government"
373|"intra"|1997|"Niger"|0|NA|0|1|"Government"
373|"intra"|1998|"Niger"|0|NA|0|1|"Government"
373|"intra"|1999|"Niger"|0|NA|0|1|"Government"
373|"intra"|1994|"Niger"|0|NA|0|3|"Rebels"
373|"intra"|1995|"Niger"|0|NA|0|3|"Rebels"
373|"intra"|1996|"Niger"|0|NA|0|3|"Rebels"
373|"intra"|1997|"Niger"|0|NA|0|3|"Rebels"
373|"intra"|1998|"Niger"|0|NA|0|3|"Rebels"
373|"intra"|1999|"Niger"|0|NA|0|3|"Rebels"
374|"intra"|1990|"Rwanda"|0|NA|0|1|"Government"
374|"intra"|1991|"Rwanda"|0|1|0|1|"Government"
374|"intra"|1992|"Rwanda"|0|NA|0|1|"Government"
374|"intra"|1993|"Rwanda"|0|2|2|1|"Government"
374|"intra"|1994|"Rwanda"|0|3|3|1|"Government"
374|"intra"|1995|"Rwanda"|1|0|0|1|"Government"
374|"intra"|1996|"Rwanda"|0|0|0|1|"Government"
374|"intra"|1997|"Rwanda"|0|0|0|1|"Government"
374|"intra"|1998|"Rwanda"|0|0|0|1|"Government"
374|"intra"|1999|"Rwanda"|1|0|0|1|"Government"
374|"intra"|2000|"Rwanda"|0|0|0|1|"Government"
374|"intra"|2001|"Rwanda"|1|0|0|1|"Government"
374|"intra"|2002|"Rwanda"|0|1|0|1|"Government"
374|"intra"|2003|"Rwanda"|0|0|0|1|"Government"
374|"intra"|2004|"Rwanda"|0|0|0|1|"Government"
374|"intra"|2005|"Rwanda"|0|0|0|1|"Government"
374|"intra"|2006|"Rwanda"|0|0|0|1|"Government"
374|"intra"|2007|"Rwanda"|0|0|0|1|"Government"
374|"intra"|2009|"Rwanda"|0|0|0|1|"Government"
374|"intra"|2010|"Rwanda"|1|0|0|1|"Government"
374|"intra"|2011|"Rwanda"|1|0|0|1|"Government"
374|"intra"|2012|"Rwanda"|0|0|0|1|"Government"
374|"intra"|2013|"Rwanda"|NA|0|0|1|"Government"
374|"intra"|2014|"Rwanda"|0|0|0|1|"Government"
374|"intra"|2015|"Rwanda"|0|0|0|1|"Government"
374|"intra"|1990|"Rwanda"|0|NA|0|3|"Rebels"
374|"intra"|1991|"Rwanda"|0|0|0|3|"Rebels"
374|"intra"|1992|"Rwanda"|0|NA|0|3|"Rebels"
374|"intra"|1993|"Rwanda"|0|0|0|3|"Rebels"
374|"intra"|1994|"Rwanda"|0|0|1|3|"Rebels"
374|"intra"|1995|"Rwanda"|0|0|0|3|"Rebels"
374|"intra"|1996|"Rwanda"|0|0|0|3|"Rebels"
374|"intra"|1997|"Rwanda"|0|0|0|3|"Rebels"
374|"intra"|1998|"Rwanda"|0|0|0|3|"Rebels"
374|"intra"|1999|"Rwanda"|0|0|0|3|"Rebels"
374|"intra"|2000|"Rwanda"|0|0|0|3|"Rebels"
374|"intra"|2001|"Rwanda"|0|0|0|3|"Rebels"
374|"intra"|2002|"Rwanda"|0|0|0|3|"Rebels"
374|"intra"|2003|"Rwanda"|0|0|0|3|"Rebels"
374|"intra"|2004|"Rwanda"|0|0|0|3|"Rebels"
374|"intra"|2005|"Rwanda"|0|0|0|3|"Rebels"
374|"intra"|2006|"Rwanda"|0|0|0|3|"Rebels"
374|"intra"|2007|"Rwanda"|0|0|0|3|"Rebels"
374|"intra"|2009|"Rwanda"|0|0|0|3|"Rebels"
374|"intra"|2010|"Rwanda"|0|0|0|3|"Rebels"
374|"intra"|2011|"Rwanda"|1|2|0|3|"Rebels"
374|"intra"|2012|"Rwanda"|0|0|0|3|"Rebels"
374|"intra"|2013|"Rwanda"|NA|0|0|3|"Rebels"
374|"intra"|2014|"Rwanda"|1|3|0|3|"Rebels"
374|"intra"|2015|"Rwanda"|1|0|0|3|"Rebels"
375|"intra"|1990|"Senegal"|0|NA|0|1|"Government"
375|"intra"|1991|"Senegal"|0|NA|0|1|"Government"
375|"intra"|1992|"Senegal"|0|NA|0|1|"Government"
375|"intra"|1993|"Senegal"|1|NA|0|1|"Government"
375|"intra"|1994|"Senegal"|0|NA|0|1|"Government"
375|"intra"|1995|"Senegal"|0|NA|0|1|"Government"
375|"intra"|1996|"Senegal"|0|NA|0|1|"Government"
375|"intra"|1997|"Senegal"|0|NA|0|1|"Government"
375|"intra"|1998|"Senegal"|0|NA|0|1|"Government"
375|"intra"|1999|"Senegal"|0|NA|0|1|"Government"
375|"intra"|2000|"Senegal"|0|NA|0|1|"Government"
375|"intra"|2001|"Senegal"|0|NA|0|1|"Government"
375|"intra"|2002|"Senegal"|0|NA|0|1|"Government"
375|"intra"|2003|"Senegal"|0|NA|0|1|"Government"
375|"intra"|2004|"Senegal"|0|NA|0|1|"Government"
375|"intra"|2005|"Senegal"|0|NA|1|1|"Government"
375|"intra"|2006|"Senegal"|0|NA|1|1|"Government"
375|"intra"|2007|"Senegal"|0|NA|0|1|"Government"
375|"intra"|2008|"Senegal"|0|NA|0|1|"Government"
375|"intra"|2011|"Senegal"|0|NA|0|1|"Government"
375|"intra"|2012|"Senegal"|0|NA|0|1|"Government"
375|"intra"|2013|"Senegal"|NA|NA|0|1|"Government"
375|"intra"|2014|"Senegal"|0|NA|0|1|"Government"
375|"intra"|2015|"Senegal"|0|NA|0|1|"Government"
375|"intra"|1990|"Senegal"|0|NA|0|3|"Rebels"
375|"intra"|1991|"Senegal"|0|NA|0|3|"Rebels"
375|"intra"|1992|"Senegal"|0|NA|2|3|"Rebels"
375|"intra"|1993|"Senegal"|0|NA|1|3|"Rebels"
375|"intra"|1994|"Senegal"|0|NA|0|3|"Rebels"
375|"intra"|1995|"Senegal"|0|NA|0|3|"Rebels"
375|"intra"|1996|"Senegal"|0|NA|0|3|"Rebels"
375|"intra"|1997|"Senegal"|0|NA|0|3|"Rebels"
375|"intra"|1998|"Senegal"|0|NA|0|3|"Rebels"
375|"intra"|1999|"Senegal"|1|NA|0|3|"Rebels"
375|"intra"|2000|"Senegal"|0|NA|1|3|"Rebels"
375|"intra"|2001|"Senegal"|0|NA|1|3|"Rebels"
375|"intra"|2002|"Senegal"|0|NA|1|3|"Rebels"
375|"intra"|2003|"Senegal"|0|NA|1|3|"Rebels"
375|"intra"|2004|"Senegal"|0|NA|1|3|"Rebels"
375|"intra"|2005|"Senegal"|0|NA|0|3|"Rebels"
375|"intra"|2006|"Senegal"|0|NA|0|3|"Rebels"
375|"intra"|2007|"Senegal"|0|NA|0|3|"Rebels"
375|"intra"|2008|"Senegal"|0|NA|0|3|"Rebels"
375|"intra"|2011|"Senegal"|0|NA|1|3|"Rebels"
375|"intra"|2012|"Senegal"|0|NA|0|3|"Rebels"
375|"intra"|2013|"Senegal"|NA|NA|0|3|"Rebels"
375|"intra"|2014|"Senegal"|0|NA|0|3|"Rebels"
375|"intra"|2015|"Senegal"|0|NA|0|3|"Rebels"
376|"intra"|1990|"Russian Federation"|0|0|0|1|"Government"
376|"intra"|1991|"Russian Federation"|0|0|0|1|"Government"
376|"intra"|1992|"Russian Federation"|0|0|0|1|"Government"
376|"intra"|1993|"Russian Federation"|0|0|0|1|"Government"
376|"intra"|1994|"Russian Federation"|0|0|0|1|"Government"
376|"intra"|1995|"Russian Federation"|0|0|0|1|"Government"
376|"intra"|1996|"Russian Federation"|0|0|0|1|"Government"
376|"intra"|1990|"Russian Federation"|0|0|0|3|"Rebels"
376|"intra"|1991|"Russian Federation"|0|0|0|3|"Rebels"
376|"intra"|1992|"Russian Federation"|0|0|0|3|"Rebels"
376|"intra"|1993|"Russian Federation"|0|0|0|3|"Rebels"
376|"intra"|1994|"Russian Federation"|0|0|0|3|"Rebels"
376|"intra"|1995|"Russian Federation"|0|0|0|3|"Rebels"
376|"intra"|1996|"Russian Federation"|0|0|0|3|"Rebels"
377|"intra"|1990|"Russian Federation"|0|0|0|1|"Government"
377|"intra"|1991|"Russian Federation"|0|0|0|1|"Government"
377|"intra"|1992|"Russian Federation"|0|0|0|1|"Government"
377|"intra"|1993|"Russian Federation"|0|0|0|1|"Government"
377|"intra"|1994|"Russian Federation"|0|0|0|1|"Government"
377|"intra"|1995|"Russian Federation"|0|0|0|1|"Government"
377|"intra"|1990|"Russian Federation"|0|0|0|3|"Rebels"
377|"intra"|1991|"Russian Federation"|0|0|0|3|"Rebels"
377|"intra"|1992|"Russian Federation"|0|0|0|3|"Rebels"
377|"intra"|1993|"Russian Federation"|0|0|0|3|"Rebels"
377|"intra"|1994|"Russian Federation"|0|0|0|3|"Rebels"
377|"intra"|1995|"Russian Federation"|0|0|0|3|"Rebels"
378|"intra"|1990|"Trinidad and Tobago"|0|NA|0|1|"Government"
378|"intra"|1991|"Trinidad and Tobago"|0|NA|0|1|"Government"
378|"intra"|1992|"Trinidad and Tobago"|0|NA|0|1|"Government"
378|"intra"|1993|"Trinidad and Tobago"|0|NA|0|1|"Government"
378|"intra"|1994|"Trinidad and Tobago"|0|NA|0|1|"Government"
378|"intra"|1995|"Trinidad and Tobago"|0|NA|0|1|"Government"
378|"intra"|1990|"Trinidad and Tobago"|0|NA|0|3|"Rebels"
378|"intra"|1991|"Trinidad and Tobago"|0|NA|0|3|"Rebels"
378|"intra"|1992|"Trinidad and Tobago"|0|NA|0|3|"Rebels"
378|"intra"|1993|"Trinidad and Tobago"|0|NA|0|3|"Rebels"
378|"intra"|1994|"Trinidad and Tobago"|0|NA|0|3|"Rebels"
378|"intra"|1995|"Trinidad and Tobago"|0|NA|0|3|"Rebels"
379|"intra"|1991|"Djibouti"|1|NA|1|1|"Government"
379|"intra"|1992|"Djibouti"|0|NA|1|1|"Government"
379|"intra"|1993|"Djibouti"|1|NA|1|1|"Government"
379|"intra"|1994|"Djibouti"|1|NA|1|1|"Government"
379|"intra"|1995|"Djibouti"|NA|NA|1|1|"Government"
379|"intra"|1996|"Djibouti"|0|NA|0|1|"Government"
379|"intra"|1997|"Djibouti"|0|NA|0|1|"Government"
379|"intra"|1998|"Djibouti"|0|NA|0|1|"Government"
